client,SMS Pack,Voix Pack,Data Pack,Choco1,Choco2
620600023,0,1,0,1,0
626481025,1,1,0,1,1
622132655,1,0,0,0,1
620037311,1,0,0,0,1
628736982,0,1,1,0,1
629129370,1,0,1,1,1
625133743,1,1,0,0,0
622049561,0,1,1,1,1
622110250,0,0,0,0,0
625349462,0,0,0,1,0
621626049,1,0,1,1,0
621845535,0,1,0,0,1
629099609,0,0,0,1,0
621667342,0,0,1,0,1
627408930,0,1,0,0,1
628853219,0,1,0,0,1
629684965,0,0,0,1,1
620532766,1,1,0,0,1
622426114,1,1,1,0,0
626563910,1,1,1,1,0
626695797,1,1,1,1,1
622395265,0,0,0,0,0
623523715,1,0,0,0,0
620832314,0,0,1,0,1
629846505,0,1,1,0,0
625592843,0,0,0,1,1
622346562,1,0,0,1,0
625969964,1,0,1,0,1
621560385,1,1,1,1,0
627844213,1,1,1,1,1
626715197,1,0,0,0,0
624684901,0,1,0,1,1
621707202,1,0,0,0,1
628479729,0,1,1,0,1
625349895,0,0,0,0,1
626089709,1,1,0,1,1
627647605,1,1,1,1,1
629019817,0,0,0,0,0
622824644,1,0,0,0,0
625412524,1,0,0,0,1
622234925,0,0,0,1,1
624604758,0,1,1,0,0
627672409,1,0,1,1,0
627371002,1,1,0,1,1
623066452,1,1,1,1,0
627318325,0,0,0,0,1
626908682,0,1,1,0,1
627710028,0,1,1,1,1
627626839,1,0,1,0,0
625460077,1,0,1,0,1
626557867,1,1,1,1,0
626849095,1,1,0,0,0
620740246,0,0,1,1,1
623921747,0,1,0,0,1
620034974,1,0,1,1,0
628418901,0,0,1,1,1
628866990,0,1,1,1,0
625541699,1,0,0,0,1
621139196,1,0,0,1,0
628456875,1,1,0,1,0
626603429,1,0,1,1,1
622833406,0,0,0,1,0
623601889,1,1,0,0,0
622608183,0,1,0,1,1
624208254,1,1,1,0,1
622514392,0,1,1,1,0
620181256,0,1,0,0,1
620215208,0,1,0,0,0
627557809,1,1,1,0,0
629732928,0,0,1,1,0
626235271,0,1,1,0,0
621611668,1,1,0,0,0
628561326,1,1,1,1,0
625524294,1,0,0,1,1
620566741,1,0,1,1,1
628558100,0,1,1,1,1
622175980,1,1,1,0,0
628662731,1,1,0,0,0
629636795,1,1,0,0,1
621036982,0,1,0,0,1
629247233,0,0,0,0,0
624414949,0,0,0,1,1
624372051,1,0,0,1,1
625369752,0,0,0,1,0
622482252,1,0,1,0,0
623479611,1,0,0,1,1
626471602,0,1,1,1,1
627439591,1,1,0,1,1
626949707,1,0,1,0,0
625318837,1,1,1,1,0
620055683,1,0,0,0,0
624352963,0,0,0,1,1
629728938,1,0,1,0,1
620741290,0,0,1,0,1
625527846,0,1,1,0,0
623753244,1,0,0,0,1
625964990,0,1,0,1,0
624585099,0,1,0,1,0
624553866,1,0,0,0,0
627062914,0,0,1,1,1
624936388,0,0,1,0,0
629618324,1,1,0,0,0
628440936,0,0,1,1,0
626111868,1,1,1,1,1
623225545,1,0,0,1,1
626678480,1,1,1,1,0
622193789,1,0,1,1,1
625139052,1,1,0,0,0
622136965,1,1,1,1,0
625793109,0,0,1,1,1
629331137,0,0,1,0,1
628736277,0,0,1,0,0
626787001,1,0,1,0,0
627047926,0,0,0,0,1
621492621,0,1,1,1,0
621634480,0,0,0,1,0
625681538,1,0,1,0,1
621994644,0,0,0,1,0
626192189,0,1,0,1,1
626754441,0,1,1,1,1
628174219,1,1,0,1,0
629936383,1,0,0,1,1
620333780,1,1,1,0,0
623401470,1,0,0,1,0
629838941,0,0,0,1,1
624873371,1,0,1,1,0
626956469,0,1,1,0,1
625733900,1,1,1,1,1
626652307,0,1,0,1,0
623252046,1,1,1,1,1
626310261,1,1,1,1,1
624474796,1,1,1,1,1
628937233,0,1,1,0,1
628852945,1,0,0,0,1
620664016,1,1,1,0,0
627853788,1,1,1,1,1
626890982,1,0,0,0,1
625094258,1,1,0,1,1
620441924,1,0,1,0,0
626022757,0,1,0,1,1
623342893,0,0,1,0,0
628179826,1,1,0,0,0
628609909,0,1,1,1,0
628389652,0,0,0,1,0
621356478,1,1,1,0,0
621065529,0,0,0,0,1
622867293,1,1,0,1,1
628181828,1,1,0,1,0
620660034,1,1,0,1,0
623187791,1,0,1,1,1
628646222,0,0,0,0,0
628431060,0,0,0,1,1
625915433,0,0,1,0,1
622791202,1,1,0,1,0
627453082,1,0,0,0,1
620281248,1,1,0,1,1
623353393,1,0,1,0,1
628432505,1,0,0,0,1
627691691,1,0,1,0,1
626392893,1,1,0,0,0
623688796,0,1,0,1,0
624151001,0,1,0,1,1
621829903,1,1,1,0,0
628383931,0,0,0,0,1
623402541,1,1,0,1,0
622321464,0,1,0,1,0
620059036,1,0,0,0,1
621891131,1,1,1,0,1
621853962,0,0,0,0,0
628489989,1,1,1,0,1
620584069,0,1,1,0,0
625748655,1,0,0,0,0
629860957,1,1,0,1,1
629028273,0,0,1,0,0
621712798,0,1,1,0,1
629819638,0,0,0,0,0
626608146,0,1,1,1,0
624541362,1,1,0,0,0
622751406,1,1,0,1,1
624640869,1,0,0,1,1
629781284,1,0,1,0,0
629356971,0,1,1,0,1
622089049,1,0,1,1,1
624643131,0,0,1,0,1
624240270,0,0,0,1,1
621125266,0,0,1,1,0
625247469,0,1,1,1,0
625028121,0,0,0,0,0
626282903,1,1,0,0,0
625627172,0,1,0,1,0
620972602,1,0,1,1,1
622354808,0,0,1,0,0
629448393,1,0,0,0,0
628107147,0,0,1,1,1
621621851,1,0,1,0,1
627234289,1,0,1,0,1
625806890,0,1,1,1,1
620110404,0,1,0,1,1
626409225,0,0,0,1,1
629560821,0,0,1,0,1
623432319,0,0,1,1,1
620106742,0,1,1,0,0
624305816,1,0,1,1,1
621213515,0,0,0,1,1
622941380,1,1,1,0,0
626401503,1,0,0,0,1
625805535,1,1,0,1,0
626946295,1,0,1,1,0
625985186,1,0,0,1,1
622771920,0,1,1,0,1
621263321,0,1,1,1,0
626542061,1,1,1,0,1
627691137,1,1,0,1,1
624291143,0,1,0,0,0
626899695,0,0,1,1,0
620175266,0,0,0,1,1
625731608,0,1,1,1,0
620127187,1,1,1,0,1
621595470,1,0,1,1,0
624260083,1,1,0,1,0
625530853,0,0,0,1,1
628578196,0,1,1,1,0
626598360,0,0,1,0,1
624403877,0,1,1,1,1
620089773,1,1,0,0,1
629170287,1,1,1,1,1
620592267,1,1,1,1,1
623757244,0,0,0,1,1
622030621,1,1,0,1,1
622353285,0,1,0,0,0
628169732,0,0,1,1,1
627313356,0,0,0,0,1
626744380,1,1,0,0,0
628021818,0,1,1,0,0
627235268,1,0,1,1,1
627314215,1,0,1,0,0
629868371,0,0,0,0,0
621910013,0,0,1,0,1
622749801,0,0,0,0,1
628518838,1,0,0,1,0
624363192,0,0,0,1,1
628661537,1,0,0,1,1
623479175,1,0,0,0,1
620233850,1,0,0,0,1
620802285,1,0,0,0,0
624355359,1,1,1,1,1
625213897,1,0,1,0,0
625427400,1,1,0,0,1
629475356,1,1,0,1,0
625445989,1,0,1,1,0
621799190,1,1,0,0,0
626788691,1,0,1,0,0
623869611,1,0,1,0,0
624084036,1,1,0,1,1
622816613,0,1,0,0,1
623609190,1,0,0,0,0
623058941,0,1,1,1,1
626084010,1,1,1,0,0
628960554,1,1,0,0,0
628443390,0,0,0,0,0
625677242,1,1,1,1,1
628244881,1,1,0,1,1
627788497,1,1,0,0,1
626931008,1,0,0,0,1
624882731,0,0,0,0,0
622479483,0,0,1,0,1
622294493,1,1,1,0,1
625656190,0,0,1,0,0
621976873,0,0,0,1,0
626409951,1,1,0,1,0
620139794,0,1,1,0,1
621452437,0,0,1,1,0
621403830,0,1,0,0,1
626116307,0,0,1,1,0
622954496,0,1,1,1,1
625220128,0,1,1,0,0
620037540,0,1,0,0,0
623978497,1,1,0,0,1
620303510,1,0,0,1,1
627465076,0,1,0,0,0
622963190,0,0,0,1,1
621395097,1,1,1,1,0
624894730,1,0,1,0,1
628177517,0,1,1,1,1
624424794,1,1,1,1,0
626538110,1,1,1,0,1
628832054,0,1,0,0,1
629680119,0,1,0,1,0
620938146,0,0,1,0,0
623148075,1,1,0,0,1
625749917,0,0,0,1,0
625665713,1,0,1,1,1
629965068,0,1,1,0,0
621198487,1,1,0,1,0
627625841,1,1,0,0,0
623956182,0,0,1,1,1
623278981,0,1,0,1,1
623368961,1,0,0,1,1
622368399,1,0,0,1,1
626359616,1,0,0,0,0
626777653,0,0,1,1,0
622111340,1,0,1,0,0
628631577,0,1,1,1,1
622485459,0,1,0,1,0
623452627,1,1,0,1,0
622966284,1,1,1,1,1
623441376,1,0,0,0,1
629296734,1,1,1,1,1
621754233,1,0,1,0,1
627311592,0,1,0,0,1
628217038,1,0,1,0,1
625843510,1,0,1,1,1
622169305,1,1,0,1,1
626401335,1,1,0,1,1
624808733,0,1,0,0,1
624377908,0,1,0,1,0
627708713,0,0,0,1,0
620268677,1,0,0,0,0
622897588,0,1,0,1,1
629901969,1,1,1,1,0
628299690,0,0,1,1,1
624295624,0,0,0,0,0
624166439,0,1,1,0,1
628067393,0,1,1,0,0
620632137,0,1,0,1,0
622251993,1,0,0,0,0
622121304,0,0,0,1,0
623746233,1,0,1,1,1
626509294,0,0,0,0,0
625515467,0,0,1,0,1
624079148,0,1,0,1,1
624371489,0,0,0,0,0
629048357,1,0,1,1,0
623666358,1,0,0,1,1
624763997,0,0,0,1,1
629467417,0,0,1,1,1
624149790,0,1,0,1,1
621140020,1,1,0,0,0
626245399,1,1,1,0,1
622010258,1,0,1,0,0
624039349,1,1,0,0,1
626770696,1,1,0,0,0
620181546,0,1,1,0,1
627453933,1,1,0,0,0
621643999,0,0,1,1,0
625509758,1,1,0,0,0
621970234,0,1,0,0,1
628878061,0,1,1,0,1
620924260,0,1,0,0,1
623931224,0,0,1,1,1
625479227,0,1,0,0,0
629482400,0,1,0,0,0
626655817,1,1,1,0,1
622222840,1,0,1,1,1
626723331,0,0,1,1,1
623917109,1,1,0,1,0
622124425,0,1,1,1,1
623778531,1,1,0,1,1
627920909,1,0,0,0,0
624248982,1,1,1,1,1
620038293,0,0,1,1,1
626076645,0,1,1,0,1
625020383,1,0,0,0,0
629407455,0,1,0,1,0
625763579,1,0,0,0,0
625733461,1,1,1,1,0
624703023,1,0,1,1,0
625543843,0,1,1,0,1
624263761,1,1,0,1,1
623560718,0,1,1,0,0
624891891,0,0,0,1,0
628730475,1,0,0,1,0
629164502,1,0,0,1,0
622081103,0,1,1,1,0
625589914,0,0,0,0,1
624953907,0,0,1,1,1
620016340,0,0,1,1,1
620876110,1,0,0,0,0
622563916,1,0,1,1,0
623025056,1,0,1,1,1
629033812,1,1,0,1,1
625319678,0,0,0,0,1
622604936,0,1,1,0,1
628679357,1,0,0,0,0
621275232,1,0,0,1,0
625824998,1,0,1,0,0
620437091,0,1,0,0,0
627867370,0,1,0,0,1
625684888,1,0,1,1,0
620606173,1,1,1,0,0
627330473,1,0,0,1,0
629623095,1,1,1,1,0
620509943,0,1,1,0,0
622920535,0,0,1,0,1
627681946,1,0,0,1,0
622165202,0,0,0,1,1
626265191,1,1,1,1,0
622989852,1,1,0,1,0
626543258,0,1,1,1,0
626336404,1,0,1,0,0
622585932,1,1,0,0,1
621670792,1,1,1,1,0
625835416,0,1,0,0,1
624231932,1,0,1,0,0
621428250,0,1,0,1,0
629399297,0,1,0,1,0
626402166,1,1,1,1,0
625454085,1,1,0,1,1
624093833,0,0,1,0,0
629793883,0,1,1,0,1
626948425,1,0,0,0,0
622653183,0,0,0,1,0
627698992,0,0,1,1,0
627169839,1,1,1,0,0
628966349,0,1,1,1,1
622594273,1,1,0,0,1
628590864,1,0,0,0,0
625919019,0,1,1,0,1
629679154,1,0,0,1,1
626360408,1,1,0,1,1
620565180,0,1,1,1,1
625179607,1,1,1,0,1
627064121,0,1,1,0,0
626532632,0,0,0,1,0
623471122,1,1,0,1,0
624266066,1,1,1,0,0
628857217,0,1,0,0,1
625712550,0,0,0,1,1
622930981,1,1,1,0,1
622710867,1,0,0,1,1
625935178,0,0,1,1,1
621388111,1,1,1,1,1
626718618,1,0,0,1,0
622381780,1,1,0,0,1
620439050,0,1,0,0,1
623883518,1,0,0,0,0
626195622,0,1,1,1,1
621002010,0,1,1,0,1
623544586,1,0,1,1,0
623309335,0,1,0,0,1
627259831,0,1,0,0,0
623312654,1,0,0,0,0
625021109,0,0,0,1,1
627243832,1,0,1,0,0
621994898,1,0,1,1,0
627403678,1,1,0,1,1
622592288,0,1,1,1,1
621365103,1,1,1,1,0
628316012,1,1,0,1,1
626712961,1,0,1,0,1
626867181,1,0,0,0,1
625246215,1,1,1,1,1
625524101,1,1,1,1,1
620468197,0,0,0,1,0
620062771,1,0,0,0,0
623321033,1,1,0,0,1
624525519,0,1,0,0,0
620688527,0,1,1,0,1
622181605,0,1,1,1,1
629865788,0,0,1,0,1
627507263,0,0,1,1,0
624214109,1,0,1,0,0
624381023,0,0,1,0,0
624961399,1,0,0,1,1
627841895,1,0,1,0,0
627470896,0,1,0,0,0
626944553,1,1,1,1,1
629840822,1,1,1,0,1
625045982,1,1,0,1,1
621797644,0,1,1,0,1
625640554,1,1,1,0,1
620458414,0,1,0,0,0
621007463,0,1,0,0,1
625533609,1,0,0,1,0
623997413,1,1,1,1,0
623017856,1,1,0,0,1
626210409,0,1,0,1,1
620221436,0,1,1,0,0
626937359,1,0,1,0,1
625778660,1,0,0,0,1
622960195,0,1,0,0,1
628965575,1,1,1,0,0
624447321,1,1,1,0,0
625251306,1,0,0,1,1
620264295,1,0,0,0,0
620277585,1,1,1,0,1
624583029,0,0,0,0,0
623029382,1,1,0,0,0
623519617,1,1,1,0,0
621349974,0,1,1,1,1
627591839,1,1,1,0,1
622939909,1,1,0,0,0
626920752,1,1,1,0,0
620084320,0,0,0,1,0
628463469,0,0,1,0,1
624581300,1,1,1,0,1
623419473,0,0,1,0,0
625564761,0,1,0,1,0
626400271,1,0,1,1,1
625742407,1,0,0,0,1
620282173,0,1,0,1,1
628534093,0,1,1,1,1
628755670,1,0,0,0,1
620090108,1,1,1,1,1
626869589,1,1,0,1,0
624674812,1,0,0,0,1
629804035,1,1,0,0,1
628485162,1,1,0,1,0
624021659,0,0,1,1,0
626501586,0,0,0,0,0
628176065,1,0,0,1,0
622936963,1,0,0,1,0
621534379,1,1,0,0,0
621345501,0,0,0,0,1
628676236,1,0,1,1,1
624299975,1,1,0,0,1
624309647,1,0,1,1,0
627590373,0,0,0,0,1
623323333,1,1,0,1,1
625987836,0,0,0,0,0
621350656,0,1,0,0,0
627276760,0,0,1,1,0
620218474,1,0,1,0,1
622402058,1,0,0,0,0
620227610,0,0,0,1,0
623408899,1,0,1,0,0
621000090,1,1,1,0,0
620837244,1,0,0,0,1
623259552,0,1,1,0,0
621287557,1,1,0,0,1
622436364,0,1,0,0,1
622543992,1,1,1,0,1
622261117,1,1,0,1,1
623866763,1,0,0,1,1
624075037,0,0,0,1,1
627717541,0,1,0,1,1
625408514,1,1,0,0,0
620919285,1,0,0,0,1
626260488,0,1,1,1,1
627363408,1,1,1,0,0
626990089,1,1,0,0,0
629387291,1,1,0,1,1
620767791,0,1,0,0,0
622266248,0,0,1,1,0
627160459,1,1,1,0,0
621896080,1,1,0,1,0
621640086,0,1,1,0,1
626811429,1,1,1,0,0
625597884,1,1,0,0,1
624242166,1,0,1,1,0
628182419,0,0,0,1,0
624082926,1,1,0,1,1
621952269,1,0,0,1,0
622912824,1,1,1,0,1
626586532,1,0,1,1,0
620831754,0,1,1,1,0
625116841,0,1,0,0,0
623215791,1,1,1,0,1
623892076,0,0,0,1,1
624796913,1,1,1,0,0
622053975,0,0,0,1,0
620934218,1,0,0,1,1
627650899,0,1,1,0,1
625135485,1,0,1,1,0
625798149,0,1,0,1,0
621248659,0,0,1,0,1
620244957,1,0,1,1,1
624570672,0,0,1,0,0
623841376,0,0,1,0,0
625641073,1,1,1,1,1
628607589,0,1,0,0,0
620897331,0,1,0,1,0
622834279,1,0,0,0,0
628470559,1,0,1,1,0
623909578,1,1,1,1,0
623523650,1,0,1,0,1
625754143,1,1,1,0,1
620055088,0,1,0,1,1
625332932,0,1,0,1,0
629931206,0,1,1,1,0
626486519,1,1,0,0,1
622393914,0,0,0,1,1
621892249,0,0,0,0,0
628208424,0,0,1,1,0
624009997,0,1,1,1,0
627247361,1,1,1,0,0
625215152,0,0,1,0,0
626818730,0,1,0,0,1
627759268,0,1,0,0,0
628875702,1,1,1,0,1
627661087,1,0,1,1,0
628732392,0,1,1,0,0
621755498,0,1,0,0,1
620723584,1,1,1,0,1
621132508,0,1,1,1,1
627325907,0,1,0,1,1
626501010,0,0,1,0,0
625634210,1,1,1,1,0
623408697,1,0,1,1,0
626027425,1,0,0,0,0
621534318,0,0,1,0,0
627529032,0,0,0,1,0
623111519,1,0,1,0,0
621960747,1,1,0,0,0
624346767,0,0,0,1,1
621087544,1,0,0,1,0
628864602,0,1,1,0,0
622316588,1,1,0,1,1
628232957,0,0,1,0,1
628210002,1,0,1,0,0
625393998,1,1,1,0,0
623712445,0,0,1,1,1
624159585,1,0,0,0,1
626911202,0,0,1,1,1
629930611,0,1,0,0,0
620615305,1,0,0,0,0
621397577,1,0,0,1,1
620076920,1,0,1,1,0
623584837,0,1,1,0,0
621612140,1,1,1,0,1
626463832,1,1,0,0,0
620242797,1,1,1,0,1
627234725,1,1,0,0,1
620688503,0,1,1,0,0
622880197,0,0,0,1,1
622459415,1,1,1,0,0
623181495,0,0,1,0,1
629457838,1,0,1,0,0
627889205,1,1,0,0,0
626295825,1,1,1,0,0
620284883,1,0,0,0,0
620925698,0,1,1,1,0
621064293,0,0,0,1,1
626719536,0,1,1,1,0
624818920,0,1,0,1,1
623760310,1,0,0,0,1
625915924,1,0,0,0,0
625900689,0,0,1,0,1
622103017,1,0,1,1,0
624474825,1,0,0,1,0
623709843,1,0,1,0,0
628365584,0,0,0,1,0
621726054,0,1,1,1,0
623023475,0,0,0,0,0
623189077,0,0,1,0,0
624648402,0,1,1,0,0
625238948,0,0,1,1,1
623499453,0,1,1,0,0
624866253,1,1,0,0,1
621944144,1,0,0,0,1
626534216,0,1,1,1,1
626285860,1,0,0,0,1
627538313,1,0,0,1,1
626914973,0,0,1,0,0
629570619,0,0,1,1,1
627040623,1,0,0,0,1
628620662,0,1,0,1,0
620081754,0,1,0,0,1
624997191,0,1,1,0,1
623981582,1,1,1,0,1
622318389,1,1,0,0,0
626587591,1,1,1,0,1
620418810,1,1,1,1,0
629386485,0,0,1,0,0
627450878,1,0,1,0,0
627469014,1,0,0,1,0
629651070,0,0,1,1,0
624262397,0,1,0,1,0
629654811,0,1,1,0,0
625293247,1,0,0,1,1
624005132,0,1,0,0,1
623279755,0,1,0,0,1
623746673,1,1,1,1,0
629387238,1,0,1,1,1
626463099,0,0,0,1,0
627231273,0,0,0,0,1
626789893,0,0,1,1,1
628194539,0,0,0,0,1
620756326,1,0,1,0,1
622765009,1,1,1,0,1
627413608,0,1,0,0,1
620985297,1,0,0,0,0
625969268,1,0,1,1,1
628727033,1,0,0,0,1
620409688,1,0,0,0,1
620855104,1,0,0,0,1
628137058,1,1,0,0,0
626875790,0,1,1,0,0
622024568,0,1,0,1,0
624858922,1,0,1,1,1
623928936,1,1,0,0,1
623264316,1,0,1,1,1
620343547,0,0,0,1,1
629320003,0,0,0,1,1
623765782,1,1,1,1,0
623568850,0,0,0,0,0
625011843,0,1,0,0,1
627840192,0,1,0,0,0
628690773,0,1,1,1,1
628230358,0,0,0,0,0
623517484,1,1,0,0,0
628189592,0,1,1,1,0
627989102,1,0,0,0,1
629108346,0,0,1,0,0
625656260,0,0,0,0,1
621579072,1,0,1,0,0
625126111,0,1,0,0,0
623395051,0,0,0,0,1
626606879,1,0,0,0,1
624912482,0,1,0,1,0
620176529,0,0,1,1,0
629851801,0,0,1,1,0
629826007,0,1,0,0,0
623250442,0,1,1,0,0
622514380,1,1,0,0,1
627124122,1,1,0,0,1
625465090,1,1,1,1,0
625380710,0,0,1,1,0
628662308,1,0,0,0,0
624320617,1,0,0,1,1
621901064,0,1,0,0,0
623221185,1,0,0,1,0
624740774,0,0,1,1,0
627824961,1,0,0,1,0
625884939,0,1,1,0,0
628342000,0,0,0,1,1
621965364,1,1,0,1,0
628436203,0,0,1,0,1
623971879,0,0,1,0,0
621664126,0,0,0,1,0
625735256,0,0,0,1,0
629020679,0,0,0,0,0
627853665,1,1,1,1,0
629788744,0,1,0,0,1
621694074,0,1,0,0,1
625268664,0,0,0,0,1
622998838,1,0,0,0,0
623765236,1,1,0,0,1
626291717,0,1,0,0,1
620850146,0,0,0,0,1
625911975,1,1,0,1,1
620261601,1,1,1,0,0
626604421,0,0,0,0,1
629090696,1,0,1,0,0
625555873,1,1,0,0,0
627351896,1,0,0,1,1
621216130,1,1,1,1,1
629449090,0,1,0,0,1
623511398,1,1,0,0,1
629655093,0,0,0,0,0
628877487,1,0,1,1,0
629052995,1,1,1,1,1
624414397,1,1,0,0,0
623164482,0,0,1,0,1
622940102,1,1,1,0,1
624410010,1,1,1,1,0
621848676,1,1,1,0,0
624661499,1,0,1,1,0
623884284,1,1,1,0,1
620700380,1,1,0,0,1
629901041,1,1,0,1,0
621218943,1,0,0,0,1
623021246,1,0,1,0,0
621996050,0,0,0,0,0
621937334,0,1,0,1,1
628626880,0,0,0,0,1
620610484,0,0,1,0,0
624186207,1,0,0,0,0
628824875,0,1,1,0,1
629113519,1,1,0,0,0
623020695,1,1,0,1,0
624815773,1,0,0,0,1
628128831,0,1,0,0,0
621647660,0,1,1,1,1
626546909,0,0,1,0,1
624610310,1,1,1,1,1
620986344,0,0,1,0,0
628436595,0,0,1,0,1
628972274,0,1,1,0,0
629899337,1,0,1,0,1
628260833,0,1,0,1,0
620156447,0,1,0,1,1
623401630,1,1,1,0,0
621455134,1,1,1,1,0
625140695,1,1,0,1,0
624629069,1,0,0,0,0
629116322,0,0,1,0,1
621080108,0,0,1,0,1
626057463,1,1,0,1,1
624735234,1,1,0,1,1
621825314,1,0,1,0,1
622287820,0,0,0,0,1
627555904,1,1,1,0,0
622261983,1,0,0,0,1
629871353,0,0,0,1,0
625255168,0,1,0,1,1
622282756,1,0,0,0,0
629864168,1,0,0,1,1
628837550,1,1,0,1,1
620260456,0,0,0,1,0
623416546,0,0,1,0,0
620007557,0,1,1,1,0
627828928,1,1,1,0,1
624577818,1,0,1,0,0
620633522,0,1,0,1,0
623686220,1,1,0,1,0
623905197,1,0,0,1,0
623483044,0,1,0,1,0
626200048,1,1,1,1,0
624972643,1,1,1,1,0
628408103,1,0,0,0,0
625094957,0,1,1,1,0
628082335,1,1,0,1,1
623194350,1,0,1,1,0
621713594,0,0,1,0,1
624326029,0,1,1,0,1
621922359,1,1,0,0,1
621532111,1,1,0,0,1
623224269,0,1,0,1,0
622816842,1,1,0,1,0
625966022,1,0,1,1,1
627808338,0,1,0,1,0
621780338,0,1,1,0,0
623086677,1,0,1,1,1
622484087,0,0,0,0,0
623264622,0,0,0,1,1
623106263,1,0,0,1,0
620496880,0,1,0,1,1
629663536,0,0,0,0,1
620345739,0,0,0,1,0
622543773,0,1,1,1,0
629681563,0,1,0,1,1
628675363,0,1,0,0,0
622808149,0,1,0,0,1
625805394,1,0,0,0,1
622940835,0,0,0,0,1
629593967,1,1,1,1,1
625004377,0,0,1,0,0
626644644,1,1,0,0,1
621140377,1,1,1,1,0
621028459,1,0,1,1,0
628318266,1,0,0,1,0
621182575,0,0,0,0,1
628590930,1,0,0,0,0
624936716,0,0,0,1,0
626999284,1,0,1,1,0
624604251,0,0,0,0,0
626573882,0,0,0,0,1
624938019,0,1,1,0,1
629328091,1,0,0,1,1
626793347,0,0,0,1,0
624772786,1,1,1,0,0
620150803,0,1,1,1,0
628956153,0,0,1,1,1
623018283,0,1,0,0,0
628616464,1,0,0,0,0
626757716,1,1,1,1,0
627858748,1,1,0,1,1
623356335,1,0,0,1,1
628922015,1,1,0,1,0
625265924,0,0,0,0,1
628556503,0,0,0,1,0
629285613,0,0,1,1,1
626049313,0,0,0,1,1
629879911,1,0,1,0,1
628346104,1,0,0,1,0
622344943,1,0,1,1,0
629223195,1,1,1,0,1
624486556,1,0,1,0,1
628981414,0,1,0,0,1
627151194,0,1,1,0,0
622196287,0,0,0,0,0
621812302,0,0,0,1,0
622286922,1,0,1,1,1
626783931,0,0,1,1,0
628865492,0,1,1,0,1
626493278,0,1,1,0,0
620053628,0,0,1,0,0
629110952,1,0,1,0,0
624350865,0,0,0,0,1
623901875,1,1,1,1,0
628644742,0,1,0,1,0
625714743,1,1,0,1,1
624323377,0,1,0,0,0
624209138,1,1,0,0,1
627808410,1,1,1,1,1
628734167,1,1,0,0,0
629649481,0,0,1,0,1
623456368,0,1,1,1,0
624689176,1,0,1,0,0
623775840,1,0,0,0,1
625054996,0,0,1,1,1
621374476,1,1,1,1,1
625788393,1,0,1,0,1
621252104,1,1,1,1,0
624703229,1,0,0,0,1
625280520,0,1,1,0,1
620503430,0,0,1,1,0
621065977,1,1,0,0,0
626217838,0,1,1,0,0
628719776,0,0,1,0,1
622951997,1,1,0,1,0
629953305,1,1,1,1,0
624856858,0,1,1,1,1
629842039,0,0,0,1,0
626679244,1,0,1,0,0
622808849,1,0,1,0,0
628940897,0,0,1,0,1
620849805,1,1,0,1,1
621956641,1,0,1,1,0
621954352,1,0,1,0,0
627500059,0,0,0,1,0
624209558,0,0,1,1,1
624684311,1,0,1,0,0
629349780,1,1,0,1,1
621720211,0,1,0,0,0
621096693,0,1,0,1,0
621577859,1,1,1,0,0
620981327,1,1,1,0,1
623824907,1,0,0,0,0
620647601,0,1,0,0,1
621070758,1,1,1,1,0
627863292,1,0,0,0,1
624303364,0,0,0,1,0
628426883,0,0,1,1,0
624994956,1,0,1,0,0
625560876,0,1,1,1,0
623541527,1,0,1,0,0
620484315,1,1,1,0,0
624321803,0,0,1,1,0
624915506,1,0,0,1,1
627119206,1,0,1,1,0
621090636,0,0,1,0,1
626200875,1,0,0,1,0
626317773,1,0,1,1,0
626802619,0,1,1,1,0
620068102,0,1,1,1,0
625967596,1,1,0,0,0
627361811,1,1,1,0,1
624721480,0,0,1,1,1
627161549,0,1,1,1,1
629525155,0,0,1,0,0
625390011,0,0,1,0,0
621446786,1,1,0,0,0
623027286,1,1,0,0,1
622383773,0,1,0,1,1
628817054,0,1,0,0,1
624131372,1,0,0,0,0
624666016,0,0,0,0,0
624311717,0,1,1,1,0
626728949,1,0,1,0,0
624856545,1,0,1,0,1
623276886,1,1,1,0,0
621723012,0,0,1,0,1
628375405,0,0,1,0,0
625457792,1,1,0,1,0
628880231,1,0,0,0,1
623356179,1,0,0,1,1
627589194,0,0,0,0,0
628051370,0,1,1,0,1
627591615,1,1,0,0,0
622041997,0,0,1,1,0
622405551,0,1,0,0,1
620495440,1,0,1,1,1
620409178,0,0,0,0,0
626465990,0,1,1,1,1
620558836,1,1,1,1,0
620780137,1,1,0,1,0
626406411,0,0,0,0,0
621261247,0,0,1,1,1
626927034,0,1,0,0,0
625122029,1,1,0,1,0
627516122,0,0,0,1,0
622454078,1,1,0,0,1
621506137,1,1,1,0,1
627510091,0,0,1,0,1
627651231,0,1,1,0,1
627117913,1,1,1,0,1
621829800,1,0,0,0,1
623431418,0,0,1,0,0
622269940,1,0,1,1,1
625234183,1,0,0,1,1
629051473,1,1,0,1,1
628930491,0,0,0,1,0
622530386,1,0,0,1,1
628862401,0,0,0,1,0
625780880,0,0,1,0,1
622737240,0,0,0,1,0
622941262,0,1,0,1,1
625971668,1,0,1,1,1
623821490,1,0,1,0,0
625768907,1,0,0,1,0
622320397,1,1,0,1,0
629596318,0,0,1,0,0
629081125,1,0,1,0,0
629512585,0,1,0,1,1
621337389,1,0,1,0,0
